rid,node,behavior,code,lat_us,reply
2072,2,2,-1,5945828,
1560,1,2,-1,5949010,
622,0,2,-1,5954863,
2076,2,2,-1,5945810,
1562,1,2,-1,5949001,
2078,2,2,-1,5945718,
630,0,2,-1,5954834,
1568,1,2,-1,5948972,
2079,2,2,-1,5945712,
633,0,2,-1,5954825,
1569,1,2,-1,5948970,
636,0,2,-1,5954815,
2085,2,2,-1,5945670,
644,0,2,-1,5954781,
1587,1,2,-1,5948883,
1589,1,2,-1,5948874,
2090,2,2,-1,5945634,
648,0,2,-1,5954765,
1593,1,2,-1,5948857,
1594,1,2,-1,5948853,
1595,1,2,-1,5948849,
662,0,2,-1,5954687,
2102,2,2,-1,5945336,
1598,1,2,-1,5948793,
663,0,2,-1,5954619,
1600,1,2,-1,5948785,
664,0,2,-1,5954614,
2105,2,2,-1,5945286,
1601,1,2,-1,5948778,
2107,2,2,-1,5945276,
1606,1,2,-1,5948743,
670,0,2,-1,5954579,
2108,2,2,-1,5945327,
1612,1,2,-1,5948757,
2114,2,2,-1,5945298,
683,0,2,-1,5954573,
1627,1,2,-1,5948672,
695,0,2,-1,5954517,
1633,1,2,-1,5948648,
2125,2,2,-1,5945222,
696,0,2,-1,5954515,
1638,1,2,-1,5948613,
698,0,2,-1,5954505,
2129,2,2,-1,5945201,
699,0,2,-1,5954502,
701,0,2,-1,5954493,
1643,1,2,-1,5948593,
703,0,2,-1,5954484,
1645,1,2,-1,5948584,
2137,2,2,-1,5944998,
704,0,2,-1,5954481,
1650,1,2,-1,5948560,
2141,2,2,-1,5944903,
1653,1,2,-1,5948547,
717,0,2,-1,5954333,
1656,1,2,-1,5948530,
1658,1,2,-1,5948522,
2147,2,2,-1,5944873,
723,0,2,-1,5954309,
2150,2,2,-1,5944849,
1666,1,2,-1,5948487,
731,0,2,-1,5954267,
2151,2,2,-1,5944846,
1667,1,2,-1,5948484,
2152,2,2,-1,5944842,
741,0,2,-1,5954223,
1672,1,2,-1,5948461,
1673,1,2,-1,5948456,
2154,2,2,-1,5944831,
1677,1,2,-1,5948439,
2159,2,2,-1,5944809,
762,0,2,-1,5953985,
2161,2,2,-1,5944801,
764,0,2,-1,5953976,
765,0,2,-1,5953973,
1698,1,2,-1,5948299,
2166,2,2,-1,5944781,
766,0,2,-1,5953969,
2167,2,2,-1,5944722,
768,0,2,-1,5953962,
2170,2,2,-1,5944704,
779,0,2,-1,5953911,
791,0,2,-1,5953851,
796,0,2,-1,5953828,
1710,1,2,-1,5948252,
2174,2,2,-1,5944654,
1712,1,2,-1,5948245,
803,0,2,-1,5953800,
1715,1,2,-1,5948232,
804,0,2,-1,5953800,
2180,2,2,-1,5944632,
1716,1,2,-1,5948232,
806,0,2,-1,5953793,
2183,2,2,-1,5944619,
808,0,2,-1,5953784,
1721,1,2,-1,5948212,
1722,1,2,-1,5948208,
816,0,2,-1,5953732,
1724,1,2,-1,5948200,
1726,1,2,-1,5948193,
2194,2,2,-1,5944569,
1727,1,2,-1,5948189,
824,0,2,-1,5953622,
2195,2,2,-1,5944567,
828,0,2,-1,5953600,
1731,1,2,-1,5948174,
2197,2,2,-1,5944559,
834,0,2,-1,5953574,
1739,1,2,-1,5948142,
2204,2,2,-1,5944522,
1741,1,2,-1,5948134,
842,0,2,-1,5953539,
2205,2,2,-1,5944518,
1743,1,2,-1,5948126,
2206,2,2,-1,5944514,
850,0,2,-1,5953499,
1750,1,2,-1,5948094,
2209,2,2,-1,5944497,
851,0,2,-1,5953497,
1753,1,2,-1,5948081,
1754,1,2,-1,5948077,
1755,1,2,-1,5948072,
858,0,2,-1,5953460,
2217,2,2,-1,5944437,
860,0,2,-1,5953453,
2219,2,2,-1,5944429,
1765,1,2,-1,5947927,
870,0,2,-1,5953410,
2222,2,2,-1,5944417,
2225,2,2,-1,5944401,
880,0,2,-1,5953341,
1778,1,2,-1,5947788,
881,0,2,-1,5953336,
885,0,2,-1,5953320,
2230,2,2,-1,5944310,
1779,1,2,-1,5947785,
1782,1,2,-1,5947767,
894,0,2,-1,5953287,
1785,1,2,-1,5947751,
2234,2,2,-1,5944292,
896,0,2,-1,5953280,
1790,1,2,-1,5947727,
899,0,2,-1,5953270,
2242,2,2,-1,5944176,
1795,1,2,-1,5947703,
906,0,2,-1,5953245,
910,0,2,-1,5953229,
1805,1,2,-1,5947654,
911,0,2,-1,5953224,
2254,2,2,-1,5944118,
1807,1,2,-1,5947645,
914,0,2,-1,5953191,
2261,2,2,-1,5944088,
921,0,2,-1,5953119,
1819,1,2,-1,5947584,
1821,1,2,-1,5947563,
932,0,2,-1,5953057,
1828,1,2,-1,5947508,
2270,2,2,-1,5944051,
935,0,2,-1,5953047,
1834,1,2,-1,5947476,
937,0,2,-1,5953037,
1840,1,2,-1,5947443,
943,0,2,-1,5953013,
2280,2,2,-1,5944006,
1841,1,2,-1,5947440,
945,0,2,-1,5953007,
946,0,2,-1,5953003,
2284,2,2,-1,5943990,
1846,1,2,-1,5947416,
948,0,2,-1,5952998,
949,0,2,-1,5952948,
1848,1,2,-1,5947407,
2288,2,2,-1,5943973,
1851,1,2,-1,5947392,
1857,1,2,-1,5947358,
2294,2,2,-1,5943948,
1858,1,2,-1,5947353,
972,0,2,-1,5952837,
974,0,2,-1,5952814,
1865,1,2,-1,5947241,
1866,1,2,-1,5947236,
986,0,2,-1,5952765,
1873,1,2,-1,5947205,
2314,2,2,-1,5943856,
990,0,2,-1,5952752,
1876,1,2,-1,5947185,
2319,2,2,-1,5943828,
996,0,2,-1,5952722,
1882,1,2,-1,5947162,
998,0,2,-1,5952715,
2320,2,2,-1,5943824,
1883,1,2,-1,5947159,
1884,1,2,-1,5947155,
2321,2,2,-1,5943822,
1885,1,2,-1,5947152,
1887,1,2,-1,5947143,
2330,2,2,-1,5943781,
1892,1,2,-1,5947122,
2332,2,2,-1,5943774,
1897,1,2,-1,5947102,
2334,2,2,-1,5943765,
1907,1,2,-1,5946939,
1913,1,2,-1,5946824,
2344,2,2,-1,5943713,
1914,1,2,-1,5946820,
1915,1,2,-1,5946817,
1916,1,2,-1,5946812,
1919,1,2,-1,5946799,
2358,2,2,-1,5943651,
1924,1,2,-1,5946780,
2363,2,2,-1,5943630,
1930,1,2,-1,5946752,
1934,1,2,-1,5946735,
1941,1,2,-1,5946704,
2380,2,2,-1,5943493,
1952,1,2,-1,5946656,
2387,2,2,-1,5943461,
1961,1,2,-1,5946619,
1964,1,2,-1,5946606,
2390,2,2,-1,5943407,
1965,1,2,-1,5946603,
1966,1,2,-1,5946600,
2397,2,2,-1,5943374,
1972,1,2,-1,5946571,
1973,1,2,-1,5947326,
2402,2,2,-1,5944060,
1984,1,2,-1,5947284,
2407,2,2,-1,5944036,
1987,1,2,-1,5947273,
2413,2,2,-1,5944011,
2000,1,2,-1,5947216,
2415,2,2,-1,5944003,
2418,2,2,-1,5943988,
2427,2,2,-1,5943926,
2428,2,2,-1,5943923,
2440,2,2,-1,5943854,
2442,2,2,-1,5943846,
2447,2,2,-1,5943800,
2451,2,2,-1,5943785,
2452,2,2,-1,5943781,
2455,2,2,-1,5943771,
2464,2,2,-1,5943733,
2474,2,2,-1,5943650,
2475,2,2,-1,5943645,
2489,2,2,-1,5943562,
2499,2,2,-1,5943514,
2500,2,2,-1,5943510,
2502,2,2,-1,5943501,
2506,2,2,-1,5943483,
2510,2,2,-1,5943467,
2516,2,2,-1,5943405,
2521,2,2,-1,5943329,
2525,2,2,-1,5943262,
2529,2,2,-1,5943227,
2530,2,2,-1,5943224,
2537,2,2,-1,5943078,
2554,2,2,-1,5943004,
2561,2,2,-1,5942976,
2562,2,2,-1,5942972,
2572,2,2,-1,5942910,
2577,2,2,-1,5942880,
2583,2,2,-1,5942743,
2584,2,2,-1,5942732,
2587,2,2,-1,5942719,
2600,2,2,-1,5942563,
2604,2,2,-1,5942522,
2621,2,2,-1,5942380,
2622,2,2,-1,5942376,
2625,2,2,-1,5942360,
2628,2,2,-1,5942346,
2631,2,2,-1,5942331,
2633,2,2,-1,5942320,
2635,2,2,-1,5942307,
2643,2,2,-1,5942243,
2644,2,2,-1,5942233,
2648,2,2,-1,5942208,
2649,2,2,-1,5942205,
2650,2,2,-1,5942201,
2660,2,2,-1,5942132,
2668,2,2,-1,5942098,
2670,2,2,-1,5942092,
2674,2,2,-1,5942076,
2677,2,2,-1,5942062,
2678,2,2,-1,5942056,
2683,2,2,-1,5942032,
2684,2,2,-1,5941899,
2686,2,2,-1,5941888,
2688,2,2,-1,5941878,
2692,2,2,-1,5941860,
2694,2,2,-1,5941851,
2701,2,2,-1,5941816,
2708,2,2,-1,5941779,
2709,2,2,-1,5941776,
2723,2,2,-1,5941636,
2729,2,2,-1,5941599,
2740,2,2,-1,5941513,
2749,2,2,-1,5941465,
2760,2,2,-1,5941414,
2761,2,2,-1,5941409,
2764,2,2,-1,5941396,
2768,2,2,-1,5941379,
2776,2,2,-1,5941325,
2781,2,2,-1,5941304,
2787,2,2,-1,5941278,
2795,2,2,-1,5941240,
2803,2,2,-1,5941204,
2807,2,2,-1,5941187,
2828,2,2,-1,5941016,
2829,2,2,-1,5941012,
2832,2,2,-1,5940998,
2837,2,2,-1,5940973,
2843,2,2,-1,5940946,
2846,2,2,-1,5940934,
2849,2,2,-1,5940921,
2851,2,2,-1,5940914,
2853,2,2,-1,5940906,
2856,2,2,-1,5940895,
2878,2,2,-1,5940732,
2882,2,2,-1,5940717,
2887,2,2,-1,5940683,
2888,2,2,-1,5940680,
2892,2,2,-1,5940664,
2893,2,2,-1,5940662,
2900,2,2,-1,5940632,
2906,2,2,-1,5940612,
2908,2,2,-1,5940605,
2913,2,2,-1,5940588,
2915,2,2,-1,5940580,
2933,2,2,-1,5940405,
2935,2,2,-1,5940397,
2938,2,2,-1,5940384,
2947,2,2,-1,5940348,
2948,2,2,-1,5940345,
2953,2,2,-1,5940326,
2956,2,2,-1,5940312,
2963,2,2,-1,5940284,
2970,2,2,-1,5940249,
2976,2,2,-1,5940220,
2993,2,2,-1,5940126,
2994,2,2,-1,5940123,
